"TIME","GEO","INDIC_DE","Value","Flag and Footnotes"
"2014","Euro area (16 countries)","Mean age at first marriage - females",":",""
"2014","Belgium","Mean age at first marriage - males",":",""
"2014","Belgium","Mean age at first marriage - females",":",""
"2014","Bulgaria","Mean age at first marriage - males","30.3",""
"2014","Bulgaria","Mean age at first marriage - females","26.9",""
"2014","Czech Republic","Mean age at first marriage - males","31.4",""
"2014","Czech Republic","Mean age at first marriage - females","28.7",""
"2014","Denmark","Mean age at first marriage - males","34.4",""
"2014","Denmark","Mean age at first marriage - females","31.9",""
"2014","Germany (until 1990 former territory of the FRG)","Mean age at first marriage - males","33.4",""
"2014","Germany (until 1990 former territory of the FRG)","Mean age at first marriage - females","30.7",""
"2014","Germany (including former GDR)","Mean age at first marriage - males","33.4",""
"2014","Germany (including former GDR)","Mean age at first marriage - females","30.7",""
"2014","Estonia","Mean age at first marriage - males","31.6",""
"2014","Estonia","Mean age at first marriage - females","29.0",""
"2014","Ireland","Mean age at first marriage - males","32.3",""
"2014","Ireland","Mean age at first marriage - females","30.6",""
"2014","Greece","Mean age at first marriage - males","33.0",""
"2014","Greece","Mean age at first marriage - females","29.9",""
"2014","Spain","Mean age at first marriage - males","34.5",""
"2014","Spain","Mean age at first marriage - females","32.3",""
"2014","France","Mean age at first marriage - males",":",""
"2014","France","Mean age at first marriage - females",":",""
"2014","France (metropolitan)","Mean age at first marriage - males",":",""
"2014","France (metropolitan)","Mean age at first marriage - females",":",""
"2014","Croatia","Mean age at first marriage - males","30.6",""
"2014","Croatia","Mean age at first marriage - females","27.8",""
"2014","Italy","Mean age at first marriage - males","34.2",""
"2014","Italy","Mean age at first marriage - females","31.3",""
"2014","Cyprus","Mean age at first marriage - males",":",""
"2014","Cyprus","Mean age at first marriage - females",":",""
"2014","Latvia","Mean age at first marriage - males","30.6",""
"2014","Latvia","Mean age at first marriage - females","28.2",""
"2014","Lithuania","Mean age at first marriage - males","29.7",""
"2014","Lithuania","Mean age at first marriage - females","27.3",""
"2014","Luxembourg","Mean age at first marriage - males","33.0",""
"2014","Luxembourg","Mean age at first marriage - females","30.9",""
"2014","Hungary","Mean age at first marriage - males","32.1",""
"2014","Hungary","Mean age at first marriage - females","29.3",""
"2014","Malta","Mean age at first marriage - males",":",""
"2014","Malta","Mean age at first marriage - females",":",""
"2014","Netherlands","Mean age at first marriage - males","33.0",""
"2014","Netherlands","Mean age at first marriage - females","30.4",""
"2014","Austria","Mean age at first marriage - males",":",""
"2014","Austria","Mean age at first marriage - females",":",""
"2014","Poland","Mean age at first marriage - males","29.1",""
"2014","Poland","Mean age at first marriage - females","26.7",""
"2014","Portugal","Mean age at first marriage - males","31.5",""
"2014","Portugal","Mean age at first marriage - females","29.8",""
"2014","Romania","Mean age at first marriage - males","30.2",""
"2014","Romania","Mean age at first marriage - females","26.7",""
"2014","Slovenia","Mean age at first marriage - males","32.2",""
"2014","Slovenia","Mean age at first marriage - females","29.7",""
"2014","Slovakia","Mean age at first marriage - males","30.8",""
"2014","Slovakia","Mean age at first marriage - females","28.1",""
"2014","Finland","Mean age at first marriage - males","32.9",""
"2014","Finland","Mean age at first marriage - females","30.6",""
"2014","Sweden","Mean age at first marriage - males","35.8",""
"2014","Sweden","Mean age at first marriage - females","33.3",""
"2014","United Kingdom","Mean age at first marriage - males",":",""
"2014","United Kingdom","Mean age at first marriage - females",":",""
"2014","European Economic Area (EU-28 plus IS, LI, NO)","Mean age at first marriage - males",":",""
"2014","European Economic Area (EU-28 plus IS, LI, NO)","Mean age at first marriage - females",":",""
"2014","European Economic Area (EU-27 plus IS, LI, NO)","Mean age at first marriage - males",":",""
"2014","European Economic Area (EU-27 plus IS, LI, NO)","Mean age at first marriage - females",":",""
"2014","European Free Trade Association","Mean age at first marriage - males",":",""
"2014","European Free Trade Association","Mean age at first marriage - females",":",""
"2014","Iceland","Mean age at first marriage - males",":",""
"2014","Iceland","Mean age at first marriage - females",":",""
"2014","Liechtenstein","Mean age at first marriage - males",":",""
"2014","Liechtenstein","Mean age at first marriage - females",":",""
"2014","Norway","Mean age at first marriage - males","34.4",""
"2014","Norway","Mean age at first marriage - females","31.6",""
"2014","Switzerland","Mean age at first marriage - males","32.5",""
"2014","Switzerland","Mean age at first marriage - females","30.1",""
"2014","Montenegro","Mean age at first marriage - males","32.7",""
"2014","Montenegro","Mean age at first marriage - females","28.6",""
"2014","Former Yugoslav Republic of Macedonia, the","Mean age at first marriage - males","28.9",""
"2014","Former Yugoslav Republic of Macedonia, the","Mean age at first marriage - females","25.9",""
"2014","Albania","Mean age at first marriage - males",":",""
"2014","Albania","Mean age at first marriage - females",":",""
"2014","Serbia","Mean age at first marriage - males","31.0",""
"2014","Serbia","Mean age at first marriage - females","27.8",""
"2014","Turkey","Mean age at first marriage - males","27.4",""
"2014","Turkey","Mean age at first marriage - females","24.3",""
"2014","Andorra","Mean age at first marriage - males",":",""
"2014","Andorra","Mean age at first marriage - females",":",""
"2014","Belarus","Mean age at first marriage - males","27.4",""
"2014","Belarus","Mean age at first marriage - females","24.8",""
"2014","Bosnia and Herzegovina","Mean age at first marriage - males",":",""
"2014","Bosnia and Herzegovina","Mean age at first marriage - females",":",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Mean age at first marriage - males",":",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Mean age at first marriage - females",":",""
"2014","Moldova","Mean age at first marriage - males",":",""
"2014","Moldova","Mean age at first marriage - females",":",""
"2014","Monaco","Mean age at first marriage - males",":",""
"2014","Monaco","Mean age at first marriage - females",":",""
"2014","Russia","Mean age at first marriage - males",":",""
"2014","Russia","Mean age at first marriage - females",":",""
"2014","San Marino","Mean age at first marriage - males",":",""
"2014","San Marino","Mean age at first marriage - females",":",""
"2014","Ukraine","Mean age at first marriage - males",":",""
"2014","Ukraine","Mean age at first marriage - females",":",""
"2014","Armenia","Mean age at first marriage - males",":",""
"2014","Armenia","Mean age at first marriage - females",":",""
"2014","Azerbaijan","Mean age at first marriage - males","29.0",""
"2014","Azerbaijan","Mean age at first marriage - females","24.4",""
"2014","Georgia","Mean age at first marriage - males","32.7",""
"2014","Georgia","Mean age at first marriage - females","28.4",""
"2015","European Union (28 countries)","Mean age at first marriage - males",":",""
"2015","European Union (28 countries)","Mean age at first marriage - females",":",""
"2015","European Union (27 countries)","Mean age at first marriage - males",":",""
"2015","European Union (27 countries)","Mean age at first marriage - females",":",""
"2015","Euro area (19 countries)","Mean age at first marriage - males",":",""
"2015","Euro area (19 countries)","Mean age at first marriage - females",":",""
"2015","Euro area (18 countries)","Mean age at first marriage - males",":",""
"2015","Euro area (18 countries)","Mean age at first marriage - females",":",""
"2015","Euro area (17 countries)","Mean age at first marriage - males",":",""
"2015","Euro area (17 countries)","Mean age at first marriage - females",":",""
"2015","Euro area (16 countries)","Mean age at first marriage - males",":",""
"2015","Euro area (16 countries)","Mean age at first marriage - females",":",""
"2015","Belgium","Mean age at first marriage - males",":",""
"2015","Belgium","Mean age at first marriage - females",":",""
"2015","Bulgaria","Mean age at first marriage - males","30.4",""
"2015","Bulgaria","Mean age at first marriage - females","27.0",""
"2015","Czech Republic","Mean age at first marriage - males","31.6",""
"2015","Czech Republic","Mean age at first marriage - females","28.8",""
"2015","Denmark","Mean age at first marriage - males","34.3",""
"2015","Denmark","Mean age at first marriage - females","31.9",""
"2015","Germany (until 1990 former territory of the FRG)","Mean age at first marriage - males","33.6",""
"2015","Germany (until 1990 former territory of the FRG)","Mean age at first marriage - females","30.9",""
"2015","Germany (including former GDR)","Mean age at first marriage - males","33.6",""
"2015","Germany (including former GDR)","Mean age at first marriage - females","30.9",""
"2015","Estonia","Mean age at first marriage - males","31.9",""
"2015","Estonia","Mean age at first marriage - females","29.3",""
"2015","Ireland","Mean age at first marriage - males","33.7",""
"2015","Ireland","Mean age at first marriage - females","31.9",""
"2015","Greece","Mean age at first marriage - males","33.2",""
"2015","Greece","Mean age at first marriage - females","30.1",""
"2015","Spain","Mean age at first marriage - males","34.9",""
"2015","Spain","Mean age at first marriage - females","32.7",""
"2015","France","Mean age at first marriage - males",":",""
"2015","France","Mean age at first marriage - females",":",""
"2015","France (metropolitan)","Mean age at first marriage - males",":",""
"2015","France (metropolitan)","Mean age at first marriage - females",":",""
"2015","Croatia","Mean age at first marriage - males","30.7",""
"2015","Croatia","Mean age at first marriage - females","27.9",""
"2015","Italy","Mean age at first marriage - males",":",""
"2015","Italy","Mean age at first marriage - females",":",""
"2015","Cyprus","Mean age at first marriage - males",":",""
"2015","Cyprus","Mean age at first marriage - females",":",""
"2015","Latvia","Mean age at first marriage - males","31.0",""
"2015","Latvia","Mean age at first marriage - females","28.5",""
"2015","Lithuania","Mean age at first marriage - males","28.9",""
"2015","Lithuania","Mean age at first marriage - females","27.5",""
"2015","Luxembourg","Mean age at first marriage - males","34.8",""
"2015","Luxembourg","Mean age at first marriage - females","32.1",""
"2015","Hungary","Mean age at first marriage - males","32.0",""
"2015","Hungary","Mean age at first marriage - females","29.2",""
"2015","Malta","Mean age at first marriage - males",":",""
"2015","Malta","Mean age at first marriage - females",":",""
"2015","Netherlands","Mean age at first marriage - males","33.3",""
"2015","Netherlands","Mean age at first marriage - females","30.8",""
"2015","Austria","Mean age at first marriage - males",":",""
"2015","Austria","Mean age at first marriage - females",":",""
"2015","Poland","Mean age at first marriage - males","29.3",""
"2015","Poland","Mean age at first marriage - females","26.9",""
"2015","Portugal","Mean age at first marriage - males","31.9",""
"2015","Portugal","Mean age at first marriage - females","30.2",""
"2015","Romania","Mean age at first marriage - males","30.3",""
"2015","Romania","Mean age at first marriage - females","26.8",""
"2015","Slovenia","Mean age at first marriage - males","32.3",""
"2015","Slovenia","Mean age at first marriage - females","30.0",""
"2015","Slovakia","Mean age at first marriage - males","31.1",""
"2015","Slovakia","Mean age at first marriage - females","28.2",""
"2015","Finland","Mean age at first marriage - males","33.4",""
"2015","Finland","Mean age at first marriage - females","31.0",""
"2015","Sweden","Mean age at first marriage - males","36.2",""
"2015","Sweden","Mean age at first marriage - females","33.6",""
"2015","United Kingdom","Mean age at first marriage - males",":",""
"2015","United Kingdom","Mean age at first marriage - females",":",""
"2015","European Economic Area (EU-28 plus IS, LI, NO)","Mean age at first marriage - males",":",""
"2015","European Economic Area (EU-28 plus IS, LI, NO)","Mean age at first marriage - females",":",""
"2015","European Economic Area (EU-27 plus IS, LI, NO)","Mean age at first marriage - males",":",""
"2015","European Economic Area (EU-27 plus IS, LI, NO)","Mean age at first marriage - females",":",""
"2015","European Free Trade Association","Mean age at first marriage - males",":",""
"2015","European Free Trade Association","Mean age at first marriage - females",":",""
"2015","Iceland","Mean age at first marriage - males",":",""
"2015","Iceland","Mean age at first marriage - females",":",""
"2015","Liechtenstein","Mean age at first marriage - males",":",""
"2015","Liechtenstein","Mean age at first marriage - females",":",""
"2015","Norway","Mean age at first marriage - males","34.6",""
"2015","Norway","Mean age at first marriage - females","31.9",""
"2015","Switzerland","Mean age at first marriage - males","32.6",""
"2015","Switzerland","Mean age at first marriage - females","30.2",""
"2015","Montenegro","Mean age at first marriage - males","31.8",""
"2015","Montenegro","Mean age at first marriage - females","28.0",""
"2015","Former Yugoslav Republic of Macedonia, the","Mean age at first marriage - males",":",""
"2015","Former Yugoslav Republic of Macedonia, the","Mean age at first marriage - females",":",""
"2015","Albania","Mean age at first marriage - males",":",""
"2015","Albania","Mean age at first marriage - females",":",""
"2015","Serbia","Mean age at first marriage - males","31.1",""
"2015","Serbia","Mean age at first marriage - females","27.9",""
"2015","Turkey","Mean age at first marriage - males","27.5",""
"2015","Turkey","Mean age at first marriage - females","24.5",""
"2015","Andorra","Mean age at first marriage - males",":",""
"2015","Andorra","Mean age at first marriage - females",":",""
"2015","Belarus","Mean age at first marriage - males",":",""
"2015","Belarus","Mean age at first marriage - females",":",""
"2015","Bosnia and Herzegovina","Mean age at first marriage - males",":",""
"2015","Bosnia and Herzegovina","Mean age at first marriage - females",":",""
"2015","Kosovo (under United Nations Security Council Resolution 1244/99)","Mean age at first marriage - males",":",""
"2015","Kosovo (under United Nations Security Council Resolution 1244/99)","Mean age at first marriage - females",":",""
"2015","Moldova","Mean age at first marriage - males",":",""
"2015","Moldova","Mean age at first marriage - females",":",""
"2015","Monaco","Mean age at first marriage - males",":",""
"2015","Monaco","Mean age at first marriage - females",":",""
"2015","Russia","Mean age at first marriage - males",":",""
"2015","Russia","Mean age at first marriage - females",":",""
"2015","San Marino","Mean age at first marriage - males",":",""
"2015","San Marino","Mean age at first marriage - females",":",""
"2015","Ukraine","Mean age at first marriage - males",":",""
"2015","Ukraine","Mean age at first marriage - females",":",""
"2015","Armenia","Mean age at first marriage - males",":",""
"2015","Armenia","Mean age at first marriage - females",":",""
"2015","Azerbaijan","Mean age at first marriage - males",":",""
"2015","Azerbaijan","Mean age at first marriage - females",":",""
"2015","Georgia","Mean age at first marriage - males",":",""
"2015","Georgia","Mean age at first marriage - females",":",""
