"TIME","GEO","INDIC_DE","Value","Flag and Footnotes"
"2014","Czech Republic","Crude marriage rate","4.3",""
"2014","Czech Republic","Mean age at first marriage - males","31.4",""
"2014","Czech Republic","Mean age at first marriage - females","28.7",""
"2014","Denmark","Crude marriage rate","5.0",""
"2014","Denmark","Mean age at first marriage - males","34.4",""
"2014","Denmark","Mean age at first marriage - females","31.9",""
"2014","Germany (including former GDR)","Crude marriage rate","4.8",""
"2014","Germany (including former GDR)","Mean age at first marriage - males","33.4",""
"2014","Germany (including former GDR)","Mean age at first marriage - females","30.7",""
"2014","Estonia","Crude marriage rate","4.7",""
"2014","Estonia","Mean age at first marriage - males","31.6",""
"2014","Estonia","Mean age at first marriage - females","29.0",""
"2014","Ireland","Crude marriage rate","4.8",""
"2014","Ireland","Mean age at first marriage - males","32.3",""
"2014","Ireland","Mean age at first marriage - females","30.6",""
"2014","Greece","Crude marriage rate","4.9",""
"2014","Greece","Mean age at first marriage - males","33.0",""
"2014","Greece","Mean age at first marriage - females","29.9",""
"2014","Spain","Crude marriage rate","3.4",""
"2014","Spain","Mean age at first marriage - males","34.5",""
"2014","Spain","Mean age at first marriage - females","32.3",""
"2014","France","Crude marriage rate",":",""
"2014","France","Mean age at first marriage - males",":",""
"2014","France","Mean age at first marriage - females",":",""
"2014","Croatia","Crude marriage rate","4.6",""
"2014","Croatia","Mean age at first marriage - males","30.6",""
"2014","Croatia","Mean age at first marriage - females","27.8",""
"2014","Italy","Crude marriage rate","3.1",""
"2014","Italy","Mean age at first marriage - males","34.2",""
"2014","Italy","Mean age at first marriage - females","31.3",""
"2014","Cyprus","Crude marriage rate","6.3",""
"2014","Cyprus","Mean age at first marriage - males",":",""
"2014","Cyprus","Mean age at first marriage - females",":",""
"2014","Latvia","Crude marriage rate","6.3",""
"2014","Latvia","Mean age at first marriage - males","30.6",""
"2014","Latvia","Mean age at first marriage - females","28.2",""
"2014","Lithuania","Crude marriage rate","7.6",""
"2014","Lithuania","Mean age at first marriage - males","29.7",""
"2014","Lithuania","Mean age at first marriage - females","27.3",""
"2014","Luxembourg","Crude marriage rate","3.0",""
"2014","Luxembourg","Mean age at first marriage - males","33.0",""
"2014","Luxembourg","Mean age at first marriage - females","30.9",""
"2014","Hungary","Crude marriage rate","3.9",""
"2014","Hungary","Mean age at first marriage - males","32.1",""
"2014","Hungary","Mean age at first marriage - females","29.3",""
"2014","Malta","Crude marriage rate","6.7",""
"2014","Malta","Mean age at first marriage - males",":",""
"2014","Malta","Mean age at first marriage - females",":",""
"2014","Netherlands","Crude marriage rate","3.9",""
"2014","Netherlands","Mean age at first marriage - males","33.0",""
"2014","Netherlands","Mean age at first marriage - females","30.4",""
"2014","Austria","Crude marriage rate",":",""
"2014","Austria","Mean age at first marriage - males",":",""
"2014","Austria","Mean age at first marriage - females",":",""
"2014","Poland","Crude marriage rate","5.0",""
"2014","Poland","Mean age at first marriage - males","29.1",""
"2014","Poland","Mean age at first marriage - females","26.7",""
"2014","Portugal","Crude marriage rate","3.0",""
"2014","Portugal","Mean age at first marriage - males","31.5",""
"2014","Portugal","Mean age at first marriage - females","29.8",""
"2014","Romania","Crude marriage rate","5.9",""
"2014","Romania","Mean age at first marriage - males","30.2",""
"2014","Romania","Mean age at first marriage - females","26.7",""
"2014","Slovenia","Crude marriage rate","3.2",""
"2014","Slovenia","Mean age at first marriage - males","32.2",""
"2014","Slovenia","Mean age at first marriage - females","29.7",""
"2014","Slovakia","Crude marriage rate","4.9",""
"2014","Slovakia","Mean age at first marriage - males","30.8",""
"2014","Slovakia","Mean age at first marriage - females","28.1",""
"2014","Finland","Crude marriage rate","4.5",""
"2014","Finland","Mean age at first marriage - males","32.9",""
"2014","Finland","Mean age at first marriage - females","30.6",""
"2014","Sweden","Crude marriage rate","5.5",""
"2014","Sweden","Mean age at first marriage - males","35.8",""
"2014","Sweden","Mean age at first marriage - females","33.3",""
"2014","United Kingdom","Crude marriage rate",":",""
"2014","United Kingdom","Mean age at first marriage - males",":",""
"2014","United Kingdom","Mean age at first marriage - females",":",""
"2014","Iceland","Crude marriage rate",":",""
"2014","Iceland","Mean age at first marriage - males",":",""
"2014","Iceland","Mean age at first marriage - females",":",""
"2014","Liechtenstein","Crude marriage rate",":",""
"2014","Liechtenstein","Mean age at first marriage - males",":",""
"2014","Liechtenstein","Mean age at first marriage - females",":",""
"2014","Norway","Crude marriage rate","4.6",""
"2014","Norway","Mean age at first marriage - males","34.4",""
"2014","Norway","Mean age at first marriage - females","31.6",""
"2014","Switzerland","Crude marriage rate","5.1",""
"2014","Switzerland","Mean age at first marriage - males","32.5",""
"2014","Switzerland","Mean age at first marriage - females","30.1",""
"2014","Montenegro","Crude marriage rate","5.7",""
"2014","Montenegro","Mean age at first marriage - males","32.7",""
"2014","Montenegro","Mean age at first marriage - females","28.6",""
"2014","Former Yugoslav Republic of Macedonia, the","Crude marriage rate","6.7",""
"2014","Former Yugoslav Republic of Macedonia, the","Mean age at first marriage - males","28.9",""
"2014","Former Yugoslav Republic of Macedonia, the","Mean age at first marriage - females","25.9",""
"2014","Albania","Crude marriage rate","8.2",""
"2014","Albania","Mean age at first marriage - males",":",""
"2014","Albania","Mean age at first marriage - females",":",""
"2014","Serbia","Crude marriage rate","5.1",""
"2014","Serbia","Mean age at first marriage - males","31.0",""
"2014","Serbia","Mean age at first marriage - females","27.8",""
"2014","Turkey","Crude marriage rate","7.8",""
"2014","Turkey","Mean age at first marriage - males","27.4",""
"2014","Turkey","Mean age at first marriage - females","24.3",""
"2014","Andorra","Crude marriage rate",":",""
"2014","Andorra","Mean age at first marriage - males",":",""
"2014","Andorra","Mean age at first marriage - females",":",""
"2014","Bosnia and Herzegovina","Crude marriage rate",":",""
"2014","Bosnia and Herzegovina","Mean age at first marriage - males",":",""
"2014","Bosnia and Herzegovina","Mean age at first marriage - females",":",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Crude marriage rate",":",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Mean age at first marriage - males",":",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Mean age at first marriage - females",":",""
"2014","Monaco","Crude marriage rate",":",""
"2014","Monaco","Mean age at first marriage - males",":",""
"2014","Monaco","Mean age at first marriage - females",":",""
"2014","San Marino","Crude marriage rate",":",""
"2014","San Marino","Mean age at first marriage - males",":",""
"2014","San Marino","Mean age at first marriage - females",":",""
"2014","Ukraine","Crude marriage rate",":",""
"2014","Ukraine","Mean age at first marriage - males",":",""
"2014","Ukraine","Mean age at first marriage - females",":",""
"2015","Belgium","Crude marriage rate","3.6",""
"2015","Belgium","Mean age at first marriage - males",":",""
"2015","Belgium","Mean age at first marriage - females",":",""
"2015","Bulgaria","Crude marriage rate","3.9",""
"2015","Bulgaria","Mean age at first marriage - males","30.4",""
"2015","Bulgaria","Mean age at first marriage - females","27.0",""
"2015","Czech Republic","Crude marriage rate","4.6",""
"2015","Czech Republic","Mean age at first marriage - males","31.6",""
"2015","Czech Republic","Mean age at first marriage - females","28.8",""
"2015","Denmark","Crude marriage rate","5.1",""
"2015","Denmark","Mean age at first marriage - males","34.3",""
"2015","Denmark","Mean age at first marriage - females","31.9",""
"2015","Germany (including former GDR)","Crude marriage rate","4.9",""
"2015","Germany (including former GDR)","Mean age at first marriage - males","33.6",""
"2015","Germany (including former GDR)","Mean age at first marriage - females","30.9",""
"2015","Estonia","Crude marriage rate","5.2",""
"2015","Estonia","Mean age at first marriage - males","31.9",""
"2015","Estonia","Mean age at first marriage - females","29.3",""
"2015","Ireland","Crude marriage rate","4.8",""
"2015","Ireland","Mean age at first marriage - males","33.7",""
"2015","Ireland","Mean age at first marriage - females","31.9",""
"2015","Greece","Crude marriage rate","5.0",""
"2015","Greece","Mean age at first marriage - males","33.2",""
"2015","Greece","Mean age at first marriage - females","30.1",""
"2015","Spain","Crude marriage rate","3.6",""
"2015","Spain","Mean age at first marriage - males","34.9",""
"2015","Spain","Mean age at first marriage - females","32.7",""
"2015","France","Crude marriage rate",":",""
"2015","France","Mean age at first marriage - males",":",""
"2015","France","Mean age at first marriage - females",":",""
"2015","Croatia","Crude marriage rate","4.7",""
"2015","Croatia","Mean age at first marriage - males","30.7",""
"2015","Croatia","Mean age at first marriage - females","27.9",""
"2015","Italy","Crude marriage rate","3.2",""
"2015","Italy","Mean age at first marriage - males",":",""
"2015","Italy","Mean age at first marriage - females",":",""
"2015","Cyprus","Crude marriage rate","7.2",""
"2015","Cyprus","Mean age at first marriage - males",":",""
"2015","Cyprus","Mean age at first marriage - females",":",""
"2015","Latvia","Crude marriage rate","6.9",""
"2015","Latvia","Mean age at first marriage - males","31.0",""
"2015","Latvia","Mean age at first marriage - females","28.5",""
"2015","Lithuania","Crude marriage rate","7.6",""
"2015","Lithuania","Mean age at first marriage - males","28.9",""
"2015","Lithuania","Mean age at first marriage - females","27.5",""
"2015","Luxembourg","Crude marriage rate","3.6",""
"2015","Luxembourg","Mean age at first marriage - males","34.8",""
"2015","Luxembourg","Mean age at first marriage - females","32.1",""
"2015","Hungary","Crude marriage rate","4.7",""
"2015","Hungary","Mean age at first marriage - males","32.0",""
"2015","Hungary","Mean age at first marriage - females","29.2",""
"2015","Malta","Crude marriage rate","7.0",""
"2015","Malta","Mean age at first marriage - males",":",""
"2015","Malta","Mean age at first marriage - females",":",""
"2015","Netherlands","Crude marriage rate","3.8",""
"2015","Netherlands","Mean age at first marriage - males","33.3",""
"2015","Netherlands","Mean age at first marriage - females","30.8",""
"2015","Austria","Crude marriage rate",":",""
"2015","Austria","Mean age at first marriage - males",":",""
"2015","Austria","Mean age at first marriage - females",":",""
"2015","Poland","Crude marriage rate","5.0",""
"2015","Poland","Mean age at first marriage - males","29.3",""
"2015","Poland","Mean age at first marriage - females","26.9",""
"2015","Portugal","Crude marriage rate","3.1",""
"2015","Portugal","Mean age at first marriage - males","31.9",""
"2015","Portugal","Mean age at first marriage - females","30.2",""
"2015","Romania","Crude marriage rate","6.3",""
"2015","Romania","Mean age at first marriage - males","30.3",""
"2015","Romania","Mean age at first marriage - females","26.8",""
"2015","Slovenia","Crude marriage rate","3.1",""
"2015","Slovenia","Mean age at first marriage - males","32.3",""
"2015","Slovenia","Mean age at first marriage - females","30.0",""
"2015","Slovakia","Crude marriage rate","5.3",""
"2015","Slovakia","Mean age at first marriage - males","31.1",""
"2015","Slovakia","Mean age at first marriage - females","28.2",""
"2015","Finland","Crude marriage rate","4.5",""
"2015","Finland","Mean age at first marriage - males","33.4",""
"2015","Finland","Mean age at first marriage - females","31.0",""
"2015","Sweden","Crude marriage rate","5.3",""
"2015","Sweden","Mean age at first marriage - males","36.2",""
"2015","Sweden","Mean age at first marriage - females","33.6",""
"2015","United Kingdom","Crude marriage rate",":",""
"2015","United Kingdom","Mean age at first marriage - males",":",""
"2015","United Kingdom","Mean age at first marriage - females",":",""
"2015","Iceland","Crude marriage rate",":",""
"2015","Iceland","Mean age at first marriage - males",":",""
"2015","Iceland","Mean age at first marriage - females",":",""
"2015","Liechtenstein","Crude marriage rate",":",""
"2015","Liechtenstein","Mean age at first marriage - males",":",""
"2015","Liechtenstein","Mean age at first marriage - females",":",""
"2015","Norway","Crude marriage rate","4.5",""
"2015","Norway","Mean age at first marriage - males","34.6",""
"2015","Norway","Mean age at first marriage - females","31.9",""
"2015","Switzerland","Crude marriage rate","5.0",""
"2015","Switzerland","Mean age at first marriage - males","32.6",""
"2015","Switzerland","Mean age at first marriage - females","30.2",""
"2015","Montenegro","Crude marriage rate","6.2",""
"2015","Montenegro","Mean age at first marriage - males","31.8",""
"2015","Montenegro","Mean age at first marriage - females","28.0",""
"2015","Former Yugoslav Republic of Macedonia, the","Crude marriage rate","6.8",""
"2015","Former Yugoslav Republic of Macedonia, the","Mean age at first marriage - males",":",""
"2015","Former Yugoslav Republic of Macedonia, the","Mean age at first marriage - females",":",""
"2015","Albania","Crude marriage rate","8.7",""
"2015","Albania","Mean age at first marriage - males",":",""
"2015","Albania","Mean age at first marriage - females",":",""
"2015","Serbia","Crude marriage rate","5.2",""
"2015","Serbia","Mean age at first marriage - males","31.1",""
"2015","Serbia","Mean age at first marriage - females","27.9",""
"2015","Turkey","Crude marriage rate","7.7",""
"2015","Turkey","Mean age at first marriage - males","27.5",""
"2015","Turkey","Mean age at first marriage - females","24.5",""
"2015","Andorra","Crude marriage rate",":",""
"2015","Andorra","Mean age at first marriage - males",":",""
"2015","Andorra","Mean age at first marriage - females",":",""
"2015","Bosnia and Herzegovina","Crude marriage rate",":",""
"2015","Bosnia and Herzegovina","Mean age at first marriage - males",":",""
"2015","Bosnia and Herzegovina","Mean age at first marriage - females",":",""
"2015","Kosovo (under United Nations Security Council Resolution 1244/99)","Crude marriage rate",":",""
"2015","Kosovo (under United Nations Security Council Resolution 1244/99)","Mean age at first marriage - males",":",""
"2015","Kosovo (under United Nations Security Council Resolution 1244/99)","Mean age at first marriage - females",":",""
"2015","Monaco","Crude marriage rate",":",""
"2015","Monaco","Mean age at first marriage - males",":",""
"2015","Monaco","Mean age at first marriage - females",":",""
"2015","San Marino","Crude marriage rate",":",""
"2015","San Marino","Mean age at first marriage - males",":",""
"2015","San Marino","Mean age at first marriage - females",":",""
"2015","Ukraine","Crude marriage rate",":",""
"2015","Ukraine","Mean age at first marriage - males",":",""
"2015","Ukraine","Mean age at first marriage - females",":",""
